,title,year,certificate,duration,genre,rating,description,stars,votes,tiers,anger,disgust,fear,joy,neutral,sadness,surprise
69,Daredevil,(2015–2018),TV-MA,54 min,"Action, Crime, Drama",8.6,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.","['Charlie Cox, ', ""Vincent D'Onofrio, "", 'Deborah Ann Woll, ', 'Elden Henson']","434,141",9.0,0.013650248,0.010963221,0.9557446,0.0010201235,0.012717646,0.003265495,0.0026386396
70,Blue Bloods,(2010– ),TV-14,43 min,"Crime, Drama, Mystery",7.7,Revolves around a family of New York cops.,"['Donnie Wahlberg, ', 'Bridget Moynahan, ', 'Will Estes, ', 'Len Cariou']","40,037",8.0,0.03167031,0.075431176,0.008658668,0.0186475,0.8040537,0.011603883,0.04993468
71,Bee and PuppyCat,(2013– ),TV-PG,7 min,"Animation, Short, Action",8.2,"Bee, an unemployed woman is living a normal life, until a grumpy companion named PuppyCat arrives. Follow Bee and and PuppyCat as they travel between reality and ""Fishbowl Space"".","['Allyn Rachel, ', 'Alexander James Rodriguez, ', 'Kent Osborne, ', 'Ashly Burch']","2,385",9.0,0.85229754,0.040564507,0.0016043645,0.003584814,0.05789061,0.041953437,0.0021047392
72,Loving Adults,(2022),TV-MA,104 min,"Crime, Drama, Thriller",6.5,Follows a couple who appear to be living the perfect life after their son is declared healthy following a long-term illness.,"['Barbara Topsøe-Rothenborg', '| ', '    Stars:', 'Dar Salim, ', 'Sonja Richter, ', 'Sus Wilkins, ', 'Morten Burian']","5,861",7.0,0.006555893,0.009173877,0.0009583707,0.23341429,0.73079133,0.0073447092,0.0117614865
73,Schitt's Creek,(2015–2020),TV-14,22 min,Comedy,8.5,"After being a victim of fraud, Johnny Rose and his family go from extremely wealthy to penniless overnight. The only asset left to them is a small, unsophisticated town: Schitt's Creek. They relocate there. Culture shock ensues.","['Eugene Levy, ', ""Catherine O'Hara, "", 'Dan Levy, ', 'Annie Murphy']","118,638",9.0,0.013415642,0.0069868974,0.346787,0.0045982287,0.036697835,0.03682882,0.5546856
74,Sing 2,(2021),PG,110 min,"Animation, Adventure, Comedy",7.4,Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,"['Garth Jennings, ', 'Christophe Lourdelet', '| ', '    Stars:', 'Matthew McConaughey, ', 'Reese Witherspoon, ', 'Scarlett Johansson, ', 'Tori Kelly']","65,399",8.0,0.008574431,0.009920752,0.0053420486,0.22039421,0.7317436,0.011380257,0.012644816
75,RRR,(2022),Not Rated,187 min,"Action, Drama",8.0,A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in 1920s.,"['S.S. Rajamouli', '| ', '    Stars:', 'N.T. Rama Rao Jr., ', 'Ram Charan Teja, ', 'Ajay Devgn, ', 'Alia Bhatt']","107,203",8.0,0.02286477,0.037159603,0.06315016,0.023710292,0.8154827,0.0050238827,0.03260864
76,Arcane,(2021– ),TV-14,41 min,"Animation, Action, Adventure",9.0,"Set in utopian Piltover and the oppressed underground of Zaun, the story follows the origins of two iconic League champions-and the power that will tear them apart.","['Hailee Steinfeld, ', 'Kevin Alejandro, ', 'Jason Spisak, ', 'Terri Douglas']","196,697",9.0,0.33323368,0.030056065,0.19482902,0.018575678,0.37384394,0.026960341,0.022501262
77,The Lørenskog Disappearance,(2021),TV-MA,,"Documentary, Crime",6.1,What happened to Anne-Elisabeth Hagen? Where is she? Was she kidnapped by money launderers or is it her husband who may have made her disappear?,[],668,7.0,0.038935583,0.01852603,0.20674124,0.0020013698,0.56315356,0.046551287,0.124091
78,The Lord of the Rings: The Two Towers,(2002),PG-13,179 min,"Action, Adventure, Drama",8.8,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","['Peter Jackson', '| ', '    Stars:', 'Elijah Wood, ', 'Ian McKellen, ', 'Viggo Mortensen, ', 'Orlando Bloom']","1,642,708",9.0,0.20443581,0.17889023,0.38179526,0.0054344097,0.19295628,0.03493361,0.0015543437
79,All Quiet on the Western Front,(2022),R,147 min,"Action, Drama, War",8.3,A young German soldier's terrifying experiences and distress on the western front during World War I.,"['Edward Berger', '| ', '    Stars:', 'Daniel Brühl, ', 'Albrecht Schuch, ', 'Sebastian Hülk, ', 'Anton von Lucke']",199,9.0,0.0006737861,0.0015777092,0.99345124,0.001015579,0.0010928349,0.0009769773,0.0012118284
80,Mr. Harrigan's Phone,(2022),PG-13,104 min,Horror,,"When Mr. Harrigan dies, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial and when the lonely youth leaves his dead friend a message, he is shocked to get a return text.","['John Lee Hancock', '| ', '    Stars:', 'Kirby Howell-Baptiste, ', 'Donald Sutherland, ', 'Jaeden Martell, ', 'Joe Tippett']",,,0.0037447968,0.0038243495,0.0030281278,0.0012256412,0.006671431,0.0021563359,0.9793493
81,American Psycho,(2000),R,102 min,"Crime, Drama, Horror",7.6,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","['Mary Harron', '| ', '    Stars:', 'Christian Bale, ', 'Justin Theroux, ', 'Josh Lucas, ', 'Bill Sage']","598,117",8.0,0.22904694,0.70398504,0.009714899,0.0027977112,0.04076247,0.012217385,0.0014756203
82,The Hobbit: An Unexpected Journey,(2012),PG-13,169 min,"Adventure, Fantasy",7.8,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.","['Peter Jackson', '| ', '    Stars:', 'Martin Freeman, ', 'Ian McKellen, ', 'Richard Armitage, ', 'Andy Serkis']","820,021",8.0,0.0096070245,0.016933175,0.7527782,0.015314217,0.18831906,0.010634113,0.0064143143
83,Kleo,(2022– ),TV-MA,44 min,"Action, Crime, Drama",7.5,"After the fall of the Berlin Wall, a former spy killer is set free and embarks on a revenge spree against the people who conspired to betray her.","['Jella Haase, ', 'Dimitrij Schaad, ', 'Julius Feldmeier, ', 'Vincent Redetzki']","5,517",8.0,0.65496486,0.28826553,0.005118705,0.001707789,0.030360488,0.018234372,0.0013482698
84,Riverdale,(2017– ),TV-14,45 min,"Crime, Drama, Mystery",6.6,"While navigating the troubled waters of romance, school and family, Archie and his gang become entangled in dark Riverdale mysteries.","['Lili Reinhart, ', 'Camila Mendes, ', 'Cole Sprouse, ', 'K.J. Apa']","143,861",7.0,0.008485775,0.044451285,0.23431867,0.011577792,0.06635746,0.6288096,0.00599946
85,Sons of Anarchy,(2008–2014),TV-MA,45 min,"Crime, Drama, Thriller",8.6,A biker struggles to balance being a father and being involved in an outlaw motorcycle club.,"['Charlie Hunnam, ', 'Katey Sagal, ', 'Mark Boone Junior, ', 'Kim Coates']","294,616",9.0,0.02535009,0.38417986,0.3258978,0.008838916,0.069274746,0.17873716,0.0077213803
86,Mad Men,(2007–2015),TV-14,47 min,Drama,8.7,"A drama about one of New York's most prestigious ad agencies at the beginning of the 1960s, focusing on one of the firm's most mysterious but extremely talented ad executives, Donald Draper.","['Jon Hamm, ', 'Elisabeth Moss, ', 'Vincent Kartheiser, ', 'January Jones']","237,030",9.0,0.016630653,0.04461419,0.82840383,0.026809338,0.03099783,0.010399387,0.042144746
87,The Flash,(2014–2023),TV-PG,43 min,"Action, Adventure, Drama",7.6,"After being struck by lightning, Barry Allen wakes up from his coma to discover he's been given the power of super speed, becoming the Flash, and fighting crime in Central City.","['Grant Gustin, ', 'Candice Patton, ', 'Danielle Panabaker, ', 'Carlos Valdes']","344,187",8.0,0.018005537,0.004873386,0.08251461,0.039222002,0.41617736,0.07273622,0.36647093
88,Archer,(2009– ),TV-MA,22 min,"Animation, Action, Comedy",8.6,Covert black ops and espionage take a back seat to zany personalities and relationships between secret agents and drones.,"['H. Jon Benjamin, ', 'Judy Greer, ', 'Amber Nash, ', 'Chris Parnell']","153,880",9.0,0.038202964,0.23092881,0.014675014,0.00360379,0.6908003,0.018495502,0.003293671
89,Dahmer - Monster: The Jeffrey Dahmer Story,(2022),TV-MA,534 min,"Biography, Crime, Drama",8.5,Story of the Milwaukee Monster told from the perspective of the victims and police incompetency that allowed the Wisconsin native to go on a multiyear killing spree.,"['Evan Peters, ', 'Richard Jenkins, ', 'Molly Ringwald, ', 'Niecy Nash']","5,580",9.0,0.15780762,0.23875748,0.16435735,0.0066078994,0.37594658,0.038281716,0.018241396
90,Mr. Robot,(2015–2019),TV-MA,49 min,"Crime, Drama, Thriller",8.6,"Elliot, a brilliant but highly unstable young cyber-security engineer and vigilante hacker, becomes a key figure in a complex game of global dominance when he and his shadowy allies try to take down the corrupt corporation he works for.","['Rami Malek, ', 'Christian Slater, ', 'Carly Chaikin, ', 'Martin Wallström']","383,470",9.0,0.27224237,0.38688588,0.10793734,0.009149858,0.20732428,0.0095814755,0.0068787695
91,That '70s Show,(1998–2006),TV-14,22 min,"Comedy, Drama, Romance",8.1,"A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.","['Topher Grace, ', 'Laura Prepon, ', 'Mila Kunis, ', 'Danny Masterson']","169,768",9.0,0.002574305,0.01757165,0.0032886087,0.9343082,0.02739087,0.0080661755,0.006800161
92,You,(2018– ),TV-MA,45 min,"Crime, Drama, Romance",7.7,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.","['Penn Badgley, ', 'Victoria Pedretti, ', 'Ambyr Childers, ', 'Elizabeth Lail']","234,218",8.0,0.032415748,0.6445161,0.008467153,0.07236267,0.2151433,0.015540931,0.011554038
93,Look Both Ways,(2022),TV-14,110 min,"Comedy, Drama, Romance",6.3,"On the eve of her college graduation, Natalie's life diverges into parallel realities: one in which she becomes pregnant and remains in her hometown to raise her child and another in which she moves to LA to pursue her dream career.","['Wanuri Kahiu', '| ', '    Stars:', 'Lili Reinhart, ', 'Danny Ramirez, ', 'Aisha Dee, ', 'Jaden Tolliver']","14,313",7.0,0.007975448,0.014935898,0.28399932,0.38744912,0.12387781,0.14757241,0.034189973
94,365 Days,(2020),TV-MA,114 min,"Drama, Romance",3.3,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.","['Barbara Bialowas, ', 'Tomasz Mandes', '| ', '    Stars:', 'Anna-Maria Sieklucka, ', 'Michele Morrone, ', 'Bronislaw Wroclawski, ', 'Otar Saralidze']","89,071",4.0,0.037764233,0.007676497,0.07841505,0.0052518165,0.778577,0.01420217,0.07811327
95,I Used to Be Famous,(2022),TV-14,104 min,"Comedy, Drama, Music",6.6,"Follows Vince, a desperate former popstar who dreams of making a comeback. An impromptu jam session with autistic young drummer Stevie sparks an unexpected friendship between the two misunderstood musicians.","['Eddie Sternberg', '| ', '    Stars:', 'Ed Skrein, ', 'Eleanor Matsuura, ', 'Eoin Macken, ', 'Leo Long']","2,633",7.0,0.00753073,0.0045994525,0.108050115,0.23089154,0.41394305,0.15528807,0.07969702
96,Titanic,(1997),PG-13,194 min,"Drama, Romance",7.9,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.","['James Cameron', '| ', '    Stars:', 'Leonardo DiCaprio, ', 'Kate Winslet, ', 'Billy Zane, ', 'Kathy Bates']","1,158,746",8.0,0.02728054,0.3968949,0.0034008077,0.1392624,0.10830312,0.31781408,0.0070441626
97,Bridgerton,(2020– ),TV-MA,60 min,"Drama, History, Romance",7.3,"Wealth, lust, and betrayal set against the backdrop of Regency-era England, seen through the eyes of the powerful Bridgerton family.","['Nicola Coughlan, ', 'Luke Thompson, ', 'Jonathan Bailey, ', 'Bessie Carter']","133,119",8.0,0.014532496,0.9691298,0.0068255193,0.00073316105,0.0050529586,0.0033713127,0.0003548112
98,Sherlock,(2010–2017),TV-14,88 min,"Crime, Drama, Mystery",9.1,A modern update finds the famous sleuth and his doctor partner solving crime in 21st-century London.,"['Benedict Cumberbatch, ', 'Martin Freeman, ', 'Una Stubbs, ', 'Rupert Graves']","913,816",10.0,0.005664895,0.009007133,0.009488427,0.020915167,0.92914873,0.004312925,0.021462679
99,Dexter,(2006–2013),TV-MA,53 min,"Crime, Drama, Mystery",8.7,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series.","['Michael C. Hall, ', 'Jennifer Carpenter, ', 'David Zayas, ', 'James Remar']","720,792",9.0,0.01695177,0.05508957,0.0027949484,0.20839514,0.69562477,0.011999763,0.009144067
100,New Girl,(2011–2018),TV-14,22 min,"Comedy, Romance",7.7,"After a bad break-up, Jess, an offbeat young woman, moves into an apartment loft with three single men. Although they find her behavior very unusual, the men support her - most of the time.","['Zooey Deschanel, ', 'Jake Johnson, ', 'Max Greenfield, ', 'Hannah Simone']","221,781",8.0,0.048016984,0.68729657,0.006664296,0.04418286,0.17304662,0.035455685,0.0053370083
101,The Expanse,(2015–2022),TV-14,60 min,"Drama, Mystery, Sci-Fi",8.5,"In the 24th century, a group of humans untangle a vast plot which threatens the Solar System's fragile state of detente.","['Steven Strait, ', 'Dominique Tipper, ', 'Wes Chatham, ', 'Shohreh Aghdashloo']","151,611",9.0,0.07869181,0.028561108,0.8001836,0.0028876457,0.073936716,0.008537379,0.007201617
102,Purple Hearts,(2022),TV-14,122 min,"Drama, Music, Romance",6.7,"In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.","['Elizabeth Allen Rosenbaum', '| ', '    Stars:', 'Sofia Carson, ', 'Nicholas Galitzine, ', 'Chosen Jacobs, ', 'John Harlan Kim']","32,797",7.0,0.0065326067,0.013451171,0.06466807,0.015164457,0.07295436,0.8237815,0.0034478584
103,The Gentlemen,(2019),R,113 min,"Action, Comedy, Crime",7.8,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.","['Guy Ritchie', '| ', '    Stars:', 'Matthew McConaughey, ', 'Charlie Hunnam, ', 'Michelle Dockery, ', 'Jeremy Strong']","331,508",8.0,0.30151105,0.3755636,0.02482875,0.008430726,0.2689001,0.016828882,0.003936886
104,The Good Doctor,(2017– ),TV-14,41 min,Drama,8.1,"Shaun Murphy, a young surgeon with autism and Savant syndrome, is recruited into the surgical unit of a prestigious hospital.","['Freddie Highmore, ', 'Hill Harper, ', 'Richard Schiff, ', 'Christina Chang']","92,641",9.0,0.0057282653,0.006697265,0.0052672126,0.6768834,0.23262373,0.005848684,0.06695141
105,Downton Abbey,(2010–2015),TV-PG,58 min,"Drama, Romance",8.7,A chronicle of the lives of the British aristocratic Crawley family and their servants in the early twentieth century.,"['Hugh Bonneville, ', 'Phyllis Logan, ', 'Elizabeth McGovern, ', 'Brendan Coyle']","204,875",9.0,0.011086981,0.13890405,0.033805136,0.14472418,0.59590024,0.05247276,0.023106704
106,Extraordinary Attorney Woo,(2022),TV-14,75 min,Drama,8.9,"About an autistic 27-year-old lawyer. Due to her high IQ of 164, impressive memory, and creative thought process, the brilliant Woo Young Woo graduated at the top of her class from a prestigious law school.","['Park Eun-bin, ', 'Kang Tae-oh, ', 'Kang Ki-young, ', 'Jeon Bae-soo']","9,538",9.0,0.01683637,0.017963566,0.007246697,0.24543984,0.56345177,0.004088238,0.14497349
107,Smallville,(2001–2017),TV-PG,60 min,"Action, Adventure, Drama",7.5,"A young Clark Kent struggles to find his place in the world as he learns to harness his alien powers for good and deals with the typical troubles of teenage life in Smallville, Kansas.","['Tom Welling, ', 'Michael Rosenbaum, ', 'Allison Mack, ', 'Kristin Kreuk']","127,295",8.0,0.018226188,0.14270449,0.15049429,0.013020738,0.27355856,0.3964627,0.0055331043
108,Star Trek: The Next Generation,(1987–1994),TV-PG,44 min,"Action, Adventure, Sci-Fi",8.7,"Set almost 100 years after Captain Kirk's 5-year mission, a new generation of Starfleet officers set off in the U.S.S. Enterprise-D on its own mission to go where no one has gone before.","['Patrick Stewart, ', 'Brent Spiner, ', 'Jonathan Frakes, ', 'LeVar Burton']","119,655",9.0,0.013599205,0.006022567,0.029339394,0.020478915,0.8271234,0.0043028956,0.09913365
109,BoJack Horseman,(2014–2020),TV-MA,25 min,"Animation, Comedy, Drama",8.8,"BoJack Horseman was the star of the hit television show ""Horsin' Around"" in the '80s and '90s, but now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.","['Will Arnett, ', 'Amy Sedaris, ', 'Alison Brie, ', 'Aaron Paul']","152,649",9.0,0.036795627,0.18470237,0.0016493364,0.03496467,0.5920307,0.13350217,0.016355116
